SampleIndex,FileName,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,variance_1,variance_2,variance_3,variance_4,variance_5,variance_6,variance_7,variance_8,variance_9,variance_10,skewness_1,skewness_2,skewness_3,skewness_4,skewness_5,skewness_6,skewness_7,skewness_8,skewness_9,skewness_10,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,torso_BW_1,torso_BW_2,torso_BW_3,torso_BW_4,torso_BW_5,torso_BW_6,torso_BW_7,torso_BW_8,torso_BW_9,torso_BW_10,total_BW_1,total_BW_2,total_BW_3,total_BW_4,total_BW_5,total_BW_6,total_BW_7,total_BW_8,total_BW_9,total_BW_10,total_BW_offset_1,total_BW_offset_2,total_BW_offset_3,total_BW_offset_4,total_BW_offset_5,total_BW_offset_6,total_BW_offset_7,total_BW_offset_8,total_BW_offset_9,total_BW_offset_10,total_torso_BW_offset_1,total_torso_BW_offset_2,total_torso_BW_offset_3,total_torso_BW_offset_4,total_torso_BW_offset_5,total_torso_BW_offset_6,total_torso_BW_offset_7,total_torso_BW_offset_8,total_torso_BW_offset_9,total_torso_BW_offset_10
691,3P65A03R1_SVD.mat,-0.373044580819929,0.184468610124571,0.199792876204082,-0.177961776905155,-0.322970337791164,-0.381909296987574,-0.261765564839743,-0.224657032372016,-0.196359936631468,-0.233665013365587,80517.7791274154,78009.0542343261,77845.6239031631,77994.0976813163,79038.9646748866,80649.7947290082,81609.8096493495,81609.2656660865,81479.1392089094,81304.4333578624,-0.00135394377178109,-0.00680767846227514,-0.00692704065032991,-0.00369317209703849,-0.00237410332074604,-0.0011652678450452,-0.00199199176060436,-0.00232142311819033,-0.00256871025924121,-0.0018366814014786,1.8584106308509,1.90934017844067,1.91273031303564,1.90919682923553,1.88737901209276,1.85589340604726,1.83729189929868,1.83729035358625,1.83984273920686,1.50471937209828,3.29081632653061,10.0255102040816,18.8520408163265,13.2397959183673,14.9744897959184,19.7959183673469,20.1020408163265,21.0459183673469,23.6224489795918,19.5918367346939,22.780612244898,44.6683673469388,55.3061224489796,36.9642857142857,30.8928571428571,35.1020408163265,941.938775510204,985.484693877551,998.75,814.974489795918,-22.780612244898,-44.6683673469388,-55.3061224489796,-36.9642857142857,-30.8928571428571,-35.1020408163265,-941.938775510204,-985.484693877551,-998.75,-814.974489795918,-3.29081632653061,-10.0255102040816,-18.8520408163265,-13.2397959183673,-14.9744897959184,-19.7959183673469,-20.1020408163265,-21.0459183673469,-23.6224489795918,-19.5918367346939
692,3P65A03R2_SVD.mat,-0.322734884919169,0.174531144929082,0.208628276424712,-0.240083576418294,-0.292937843689779,-0.285394980317621,-0.431019467904279,-0.278370987776669,-0.232412068193493,-0.264060558063842,81047.3058994504,78334.2076205335,77731.1410706984,78190.3158952702,78848.4957346477,80272.4672118708,80974.406655034,81630.9146678333,81796.5525688926,81872.2624731431,-0.00164367958564348,-0.00628892722714808,-0.00681953492827289,-0.00323632056722246,-0.00273999385208094,-0.00225939672642731,-0.000760513128829286,-0.00169749010103976,-0.00197557748733332,-0.00139295141438426,1.84852365753436,1.90336200767243,1.91587914609585,1.90662234770294,1.8921479163011,1.86345961554119,1.85043611281893,1.83730851033958,1.83404851124912,1.49604316335569,3.13775510204082,11.7602040816327,17.2704081632653,24.8979591836735,14.2091836734694,5.12755102040816,24.3877551020408,18.8775510204082,20.9948979591837,17.984693877551,21.25,46.1479591836735,57.3979591836735,41.2244897959184,29.2091836734694,21.3265306122449,40.1020408163265,551.734693877551,990.561224489796,815.30612244898,-21.25,-46.1479591836735,-57.3979591836735,-41.2244897959184,-29.2091836734694,-21.3265306122449,-40.1020408163265,-551.734693877551,-990.561224489796,-815.30612244898,-3.13775510204082,-11.7602040816327,-17.2704081632653,-24.8979591836735,-14.2091836734694,-5.12755102040816,-24.3877551020408,-18.8775510204082,-20.9948979591837,-17.984693877551
693,3P65A03R3_SVD.mat,-0.0911899103253024,0.34347916258777,-0.200315701136474,-0.297163197806179,-0.297780444551075,-0.347688482219064,-0.35856848713304,-0.310419875235356,-0.265741382291723,-0.297933327153299,78647.8090279445,77312.628274723,78228.5701761493,78514.5530550493,79291.1353313726,80364.5433025199,80902.303858959,81509.3587762005,81427.7311076475,81546.2036405455,-0.00436926680508058,-0.00864480881681583,-0.00349284138037595,-0.00258851549659571,-0.00258157846814536,-0.00175473612084837,-0.00151927785064957,-0.00189402231022477,-0.00228979914811074,-0.00161850151258374,1.89634440850968,1.92381722764759,1.90481166367124,1.89850470971654,1.88191449956611,1.86157032808807,1.85121326788337,1.83917723422288,1.84088550005163,1.50087202619294,10.7142857142857,13.9285714285714,12.1683673469388,14.3112244897959,8.9030612244898,18.6479591836735,17.9591836734694,19.9234693877551,18.4438775510204,15.969387755102,39.8724489795918,62.4744897959184,37.1938775510204,32.4489795918367,23.9540816326531,36.3775510204082,34.515306122449,635.790816326531,209.617346938776,415.15306122449,-39.8724489795918,-62.4744897959184,-37.1938775510204,-32.4489795918367,-23.9540816326531,-36.3775510204082,-34.515306122449,-635.790816326531,-209.617346938776,-415.15306122449,-10.7142857142857,-13.9285714285714,-12.1683673469388,-14.3112244897959,-8.9030612244898,-18.6479591836735,-17.9591836734694,-19.9234693877551,-18.4438775510204,-15.969387755102
694,3P66A03R1_SVD.mat,-0.443281835445786,-0.413322332253193,-0.215674496716996,0.0988307055153677,0.0213201757837212,-0.247005747627061,-0.348486308062731,-0.333905644307072,-0.461731762437523,-0.372522099278735,81041.3130699656,81563.3269316244,80444.0636024172,78369.4752810908,78050.0993031376,78167.6300516845,79323.3936444352,80538.254728672,81602.4613853137,81463.6432860176,-0.00109553734835513,-0.00160448848811195,-0.00265892702069839,-0.00593993560920024,-0.00529272162701275,-0.00291881958901305,-0.0017216944367713,-0.00181247584944965,-0.00120118747852953,-0.0014567558889288,1.84800013476917,1.83702937498664,1.85927708130512,1.90092025192762,1.90812136018214,1.90688906065128,1.88304510340731,1.85775164506076,1.83641575838861,1.5011783400512,4.03061224489796,7.24489795918367,10.8163265306122,15.6122448979592,13.7244897959184,28.7755102040816,13.4183673469388,8.92857142857143,18.8775510204082,14.0816326530612,17.4744897959184,152.602040816327,24.1581632653061,47.1938775510204,43.9285714285714,45.5612244897959,26.8622448979592,24.0816326530612,923.112244897959,270.280612244898,-17.4744897959184,-152.602040816327,-24.1581632653061,-47.1938775510204,-43.9285714285714,-45.5612244897959,-26.8622448979592,-24.0816326530612,-923.112244897959,-270.280612244898,-4.03061224489796,-7.24489795918367,-10.8163265306122,-15.6122448979592,-13.7244897959184,-28.7755102040816,-13.4183673469388,-8.92857142857143,-18.8775510204082,-14.0816326530612
695,3P66A03R2_SVD.mat,0.206562736529517,0.00386626583728822,-0.399402613583658,-0.36695695845806,-0.461457228557419,-0.355594659385524,-0.323436698422273,-0.321568766999052,-0.247657774764781,-0.302145798037775,77746.9409112278,78174.8903090692,78330.6422638805,79549.1229136272,81404.5713480237,81712.4813250942,81456.8217668945,81916.2444532866,82147.7020935328,81632.7985033607,-0.00726922529237429,-0.00541377644303744,-0.00190186680674256,-0.00182799336800181,-0.000596893001398857,-0.00144490907920062,-0.00178387848641961,-0.00169386672196774,-0.00227943303598151,-0.00157025039168106,1.91513135194602,1.90604038408116,1.9034801378043,1.87770849085263,1.84042059017632,1.83414746266245,1.83910693462716,1.83012363423731,1.82559449788105,1.49852962423958,15.7142857142857,19.1581632653061,24.9744897959184,10.484693877551,20.3061224489796,21.1734693877551,20.280612244898,18.4948979591837,19.030612244898,16.7602040816327,49.3622448979592,47.9081632653061,40.969387755102,30.5612244897959,337.857142857143,998.75,888.979591836735,957.066326530612,998.75,790.357142857143,-49.3622448979592,-47.9081632653061,-40.969387755102,-30.5612244897959,-337.857142857143,-998.75,-888.979591836735,-957.066326530612,-998.75,-790.357142857143,-15.7142857142857,-19.1581632653061,-24.9744897959184,-10.484693877551,-20.3061224489796,-21.1734693877551,-20.280612244898,-18.4948979591837,-19.030612244898,-16.7602040816327
696,3P66A03R3_SVD.mat,0.0279798052466458,0.0174422928882761,-0.199860765290726,-0.167824635367835,-0.410282951090672,-0.476722407009664,-0.475954634556895,-0.450900281122026,-0.394645982878635,-0.366873921740802,78242.8023913762,77945.1925355483,78476.7067595346,78816.5142483675,79061.1397782481,80069.8129391843,80590.2656080786,80216.7614913869,81467.0433224871,82054.8195546259,-0.00557935381647721,-0.00545578792560261,-0.00365357928916756,-0.00362799280654827,-0.00132001226889186,-0.000908287304710774,-0.000910672031502065,-0.00119536341701882,-0.00177602057256026,-0.00160240541800916,1.90385862470302,1.91047561853428,1.89942337007241,1.89316980828367,1.89106918079894,1.86898373049694,1.85823104591749,1.86503377270061,1.83939764914461,1.49249925638575,13.4438775510204,19.8724489795918,17.9336734693878,10.9438775510204,26.4285714285714,18.5969387755102,15.1530612244898,17.9591836734694,10.8163265306122,18.265306122449,44.6173469387755,52.1683673469388,36.734693877551,32.8571428571429,49.030612244898,33.4438775510204,29.7448979591837,28.3928571428571,102.627551020408,815.30612244898,-44.6173469387755,-52.1683673469388,-36.734693877551,-32.8571428571429,-49.030612244898,-33.4438775510204,-29.7448979591837,-28.3928571428571,-102.627551020408,-815.30612244898,-13.4438775510204,-19.8724489795918,-17.9336734693878,-10.9438775510204,-26.4285714285714,-18.5969387755102,-15.1530612244898,-17.9591836734694,-10.8163265306122,-18.265306122449
697,3P67A03R1_SVD.mat,-0.326728776096443,0.218519049645867,-0.0686172895536952,-0.329291178290913,-0.33878722133483,-0.323324398688542,-0.395760517965428,-0.297682419821845,-0.459075024778085,-0.519388183676616,79671.1502589098,77997.6244565277,78009.0667952444,78610.8700111827,79744.2689099971,80664.309543089,81268.4840164011,81528.4794062271,81151.2342050099,80604.649877202,-0.00205583375641852,-0.00694841125874562,-0.00467480256840758,-0.00221959425310566,-0.00177107854315445,-0.00179937785588257,-0.00111756144212932,-0.00187253936600823,-0.000617528375198225,-0.000184796889784765,1.87518043562647,1.90978400214785,1.91076561765402,1.89771232139791,1.87313896937515,1.85503102722216,1.844105674046,1.83906283469302,1.84689928351747,1.51665298755017,4.54081632653061,16.734693877551,25,21.4030612244898,10.4336734693878,6.78571428571429,18.6479591836735,16.4795918367347,11.25,13.0867346938776,24.2091836734694,49.5663265306122,49.9744897959184,40.1530612244898,23.9795918367347,22.6275510204082,160.408163265306,502.091836734694,28.2142857142857,26.1479591836735,-24.2091836734694,-49.5663265306122,-49.9744897959184,-40.1530612244898,-23.9795918367347,-22.6275510204082,-160.408163265306,-502.091836734694,-28.2142857142857,-26.1479591836735,-4.54081632653061,-16.734693877551,-25,-21.4030612244898,-10.4336734693878,-6.78571428571429,-18.6479591836735,-16.4795918367347,-11.25,-13.0867346938776
698,3P67A03R2_SVD.mat,-0.391895474014583,-0.0201980471220959,0.230358918799986,-0.221664853128934,-0.220373792083163,-0.381341912670049,-0.292669448435715,-0.112638754944905,-0.136192434720822,-0.221815584026133,80880.3117964208,78476.5528863249,77825.9507984589,78051.8926335147,78727.0890419476,80504.6727800423,81249.3904574067,81192.6481742452,81191.857182491,81420.3081331745,-0.000649329998895929,-0.00503007433031628,-0.00788430430195086,-0.00304857936105104,-0.00321934959833851,-0.00084239669224739,-0.00145036598314805,-0.00328968904281766,-0.00301429190962782,-0.00170752551222681,1.85127561460962,1.89913339938818,1.9135479530424,1.91154507210136,1.89369996272689,1.85923688112196,1.84431397968575,1.84499376551237,1.84501662332949,1.50270801026374,3.21428571428571,15.8673469387755,12.984693877551,36.0459183673469,13.3163265306122,11.6836734693878,20,36.3520408163265,36.4285714285714,23.9030612244898,20.5612244897959,40.6377551020408,49.1581632653061,53.9285714285714,28.0102040816327,30.6887755102041,584.642857142857,998.75,998.75,815.30612244898,-20.5612244897959,-40.6377551020408,-49.1581632653061,-53.9285714285714,-28.0102040816327,-30.6887755102041,-584.642857142857,-998.75,-998.75,-815.30612244898,-3.21428571428571,-15.8673469387755,-12.984693877551,-36.0459183673469,-13.3163265306122,-11.6836734693878,-20,-36.3520408163265,-36.4285714285714,-23.9030612244898
699,3P67A03R3_SVD.mat,-0.419873257188827,0.0357629392509267,0.266617108970851,-0.374979848280048,-0.385258610519012,-0.375768437267116,-0.39871015685614,-0.553316705076953,-0.414089334418857,-0.528369818889915,81231.4001704675,79033.8392446232,77872.2905429591,78058.8594252883,79167.0432843455,80742.3399400356,81160.2727470858,81345.0035665841,79718.7495963434,78822.5882710755,-0.00125490985937801,-0.00537978083972673,-0.00791006321726256,-0.00205740492209354,-0.00145941052351675,-0.00140370927293072,-0.00132791008152042,-0.000180253946990312,-0.00123849259870176,-0.000615450293963021,1.8442956232268,1.88905909001001,1.91347513086985,1.91117086325799,1.88606676946368,1.85404351902204,1.84566313803489,1.84255492144056,1.8753255040824,1.54764377532393,5.1530612244898,14.515306122449,25.5357142857143,27.5765306122449,11.0969387755102,18.7244897959184,17.4234693877551,18.5714285714286,15.969387755102,20.7397959183673,23.3928571428571,40.3826530612245,63.4948979591837,50.6632653061224,30.1275510204082,32.7551020408163,31.0969387755102,83.1122448979592,35.0765306122449,45.6887755102041,-23.3928571428571,-40.3826530612245,-63.4948979591837,-50.6632653061224,-30.1275510204082,-32.7551020408163,-31.0969387755102,-83.1122448979592,-35.0765306122449,-45.6887755102041,-5.1530612244898,-14.515306122449,-25.5357142857143,-27.5765306122449,-11.0969387755102,-18.7244897959184,-17.4234693877551,-18.5714285714286,-15.969387755102,-20.7397959183673
700,3P68A03R1_SVD.mat,-0.315967935062877,0.271979737962149,0.547783841306825,-0.253927039665152,-0.51813526640552,-0.659208949252745,-0.548214210169832,-0.538970183847067,-0.434564912813646,-0.337765799081202,78663.9955901074,77704.7835384164,77651.1565217496,77945.3926336397,78762.5338852574,80417.6671811102,81297.0360908635,81437.7215777996,81655.1668955516,81915.4774241727,-0.00247232236167803,-0.00747369992733765,-0.00977349010601783,-0.0032363049656378,-0.000919477354128303,0.000439901882379778,-0.000217047314455779,-0.000250526390496445,-0.00104949382697869,-0.00145468456974441,1.8955298307226,1.9156011366115,1.91678560818261,1.91109351499203,1.89391929138174,1.85975868879658,1.84165089734576,1.83878723370172,1.83435008631605,1.49315996203787,18.1632653061224,18.0102040816327,14.8979591836735,14.7704081632653,8.18877551020408,17.1173469387755,17.7551020408163,20,21.6326530612245,23.0357142857143,41.5816326530612,53.3673469387755,55.9948979591837,40.9948979591837,29.7959183673469,33.1887755102041,281.045918367347,410.229591836735,998.75,815.30612244898,-41.5816326530612,-53.3673469387755,-55.9948979591837,-40.9948979591837,-29.7959183673469,-33.1887755102041,-281.045918367347,-410.229591836735,-998.75,-815.30612244898,-18.1632653061224,-18.0102040816327,-14.8979591836735,-14.7704081632653,-8.18877551020408,-17.1173469387755,-17.7551020408163,-20,-21.6326530612245,-23.0357142857143
701,3P68A03R2_SVD.mat,-0.219443204530496,0.491722722215119,0.401321606849469,-0.124698914052067,-0.389000349744463,-0.669410380407717,-0.6978452314592,-0.690753084786681,-0.716292460157054,-0.680955278257748,78527.623440056,77409.5767953053,77675.8124573707,77816.9987233789,78773.0327757126,80498.1478874764,81201.0901818056,81518.1153759567,81443.8501194408,81527.6538212818,-0.00302215139779323,-0.00960019572679087,-0.00873702287025706,-0.00401924806493494,-0.00180005453684461,0.000928576441064303,0.0011889280606432,0.0011085264871714,0.00134024351843555,0.000819237115860134,1.89938789499419,1.92239952823493,1.91681964223197,1.9136052066565,1.89303672463816,1.85847155149732,1.84446539277937,1.83815138445284,1.8396300713215,1.5003294509147,20.280612244898,7.90816326530612,14.719387755102,16.0714285714286,11.3265306122449,16.25,19.3112244897959,19.4387755102041,20.9183673469388,16.5561224489796,50.7397959183673,48.7244897959184,59.9744897959184,46.25,34.2091836734694,35.3061224489796,334.387755102041,466.224489795918,913.188775510204,815.30612244898,-50.7397959183673,-48.7244897959184,-59.9744897959184,-46.25,-34.2091836734694,-35.3061224489796,-334.387755102041,-466.224489795918,-913.188775510204,-815.30612244898,-20.280612244898,-7.90816326530612,-14.719387755102,-16.0714285714286,-11.3265306122449,-16.25,-19.3112244897959,-19.4387755102041,-20.9183673469388,-16.5561224489796
702,3P68A03R3_SVD.mat,-0.512566548215492,0.25975822142501,0.696594420797065,-0.229250015780825,-0.451408506797457,-0.49395331773174,-0.598327592035877,-0.536344594866523,-0.561508699429512,-0.4533135291663,80327.3185483241,77650.6621231943,77055.4219751082,77961.3699592135,78526.7519093715,79592.833616819,80816.5485561977,81635.3651781715,81643.713222013,81950.4604534786,-0.00048557454250123,-0.00756566473148453,-0.0114901930344573,-0.00356244381283315,-0.0017767425684132,-0.00123480567576245,0.000315999198283171,0.000339991827131066,0.000519057016290128,-0.000149115106431431,1.86162629588642,1.91802465807023,1.9309679879021,1.91108990106193,1.89861297377811,1.87617596478608,1.8516201907816,1.8355905414655,1.83539072144576,1.49344232422119,2.85714285714286,20.0510204081633,21.0969387755102,15.3316326530612,11.3010204081633,8.85204081632653,15.7142857142857,20.6632653061224,21.1989795918367,15.3316326530612,23.8775510204082,65.2295918367347,65.1020408163265,47.8316326530612,31.1989795918367,23.2908163265306,29.1326530612245,641.173469387755,713.392857142857,815.255102040816,-23.8775510204082,-65.2295918367347,-65.1020408163265,-47.8316326530612,-31.1989795918367,-23.2908163265306,-29.1326530612245,-641.173469387755,-713.392857142857,-815.255102040816,-2.85714285714286,-20.0510204081633,-21.0969387755102,-15.3316326530612,-11.3010204081633,-8.85204081632653,-15.7142857142857,-20.6632653061224,-21.1989795918367,-15.3316326530612
703,3P69A03R1_SVD.mat,-0.676108386861116,-0.5008684491255,-0.627726947574063,0.127497636976938,0.398169025587722,0.0752760117174239,-0.315407168622659,-0.668860703384571,-0.741897703905721,-0.835731548565678,80607.3287006149,81783.3580260275,81621.706346562,78088.4851979524,76921.8258182965,77260.489746593,79181.4209044965,80785.6548260594,81079.2129463732,80883.8841331813,0.00071046655550725,-0.000994959273133943,7.97700502493898e-05,-0.00628878786773641,-0.00930107176206241,-0.00613791237029981,-0.00230776732680403,0.000716755411505107,0.00127073164166047,0.0016656005167411,1.85582467166417,1.83099953523573,1.83490474806593,1.90789963224741,1.93389350218566,1.92718641819625,1.88472153853916,1.85189408526562,1.84616534409429,1.5107768049789,5.48469387755102,19.4132653061224,5.20408163265306,12.6785714285714,25.5102040816327,23.8520408163265,9.15816326530612,17.780612244898,20.6887755102041,17.4489795918367,22.4234693877551,998.75,213.494897959184,45.3571428571429,76.0459183673469,59.9744897959184,26.6071428571429,34.8724489795918,232.959183673469,186.811224489796,-22.4234693877551,-998.75,-213.494897959184,-45.3571428571429,-76.0459183673469,-59.9744897959184,-26.6071428571429,-34.8724489795918,-232.959183673469,-186.811224489796,-5.48469387755102,-19.4132653061224,-5.20408163265306,-12.6785714285714,-25.5102040816327,-23.8520408163265,-9.15816326530612,-17.780612244898,-20.6887755102041,-17.4489795918367
704,3P69A03R2_SVD.mat,-0.685444374987309,-0.504506907893998,0.252470514719648,0.273083946316504,0.0238567047652139,-0.391396342123588,-0.730317121922278,-0.729191926593642,-0.605377218531373,-0.685924442941753,80842.8218395054,81309.1561691662,77590.8728756335,76901.4539081095,77877.6672399449,79333.8239013245,80748.4552947632,81064.0841389928,81430.2316784894,81384.4193333277,0.000596487570210633,-0.000835470812393781,-0.00764031625268952,-0.00815955937967977,-0.00558792528173718,-0.00177631119096384,0.0009057469800193,0.000908321453717569,-7.66041453165822e-05,0.000524078758932731,1.85140997766122,1.84072213771931,1.91894335446579,1.93610879414053,1.91292189329691,1.88083284241572,1.85422757924204,1.84746943664054,1.83897716467707,1.50218768471655,5.05102040816327,2.01530612244898,17.8826530612245,32.7551020408163,14.6173469387755,6.0969387755102,20.6122448979592,13.6989795918367,19.7448979591837,16.734693877551,19.9489795918367,22.2959183673469,62.780612244898,79.3622448979592,48.0357142857143,22.6530612244898,43.8520408163265,30.4081632653061,846.020408163265,362.780612244898,-19.9489795918367,-22.2959183673469,-62.780612244898,-79.3622448979592,-48.0357142857143,-22.6530612244898,-43.8520408163265,-30.4081632653061,-846.020408163265,-362.780612244898,-5.05102040816327,-2.01530612244898,-17.8826530612245,-32.7551020408163,-14.6173469387755,-6.0969387755102,-20.6122448979592,-13.6989795918367,-19.7448979591837,-16.734693877551
705,3P69A03R3_SVD.mat,-0.654537572680373,-0.534869718953101,0.303997726791165,0.0804140907142911,-0.0964423086840436,-0.453773424836562,-0.671751261112692,-0.679320128173857,-0.717769986762487,-0.674600819335123,80672.0030774014,81334.2035632912,77490.6154930147,77632.6082310542,77869.9983417556,79472.6172195986,81157.5461590267,81076.1631033794,81299.3248630133,81900.0194100347,1.41216886187949e-05,-0.00139167739661176,-0.00799512375903893,-0.00616475258478354,-0.00451276965953762,-0.00132949614248316,-0.000145705860684168,-7.49694941482938e-05,0.000185435019154766,-0.000356053127318238,1.85485058440629,1.84125670478207,1.92154257987322,1.91920380405644,1.91347132484532,1.87883610670056,1.84505313108251,1.8468010565698,1.84247984901448,1.49438813197895,2.83163265306122,2.5765306122449,22.6785714285714,24.5663265306122,16.1989795918367,5.02551020408163,18.9795918367347,23.6989795918367,23.5459183673469,18.7755102040816,16.530612244898,19.030612244898,65.5612244897959,63.1632653061224,48.9030612244898,20.6377551020408,73.265306122449,336.632653061225,377.448979591837,815.30612244898,-16.530612244898,-19.030612244898,-65.5612244897959,-63.1632653061224,-48.9030612244898,-20.6377551020408,-73.265306122449,-336.632653061225,-377.448979591837,-815.30612244898,-2.83163265306122,-2.5765306122449,-22.6785714285714,-24.5663265306122,-16.1989795918367,-5.02551020408163,-18.9795918367347,-23.6989795918367,-23.5459183673469,-18.7755102040816
706,3P70A03R1_SVD.mat,0.174119829456197,0.0677914940658056,-0.241450116571886,-0.323239674954519,-0.259842806486681,-0.436049015625251,-0.3431111891645,-0.299189868873186,-0.292443772468225,-0.329987150412782,78073.2515845072,78022.0968572618,78125.6838767023,78836.2046906808,79288.4662995301,79999.9666549105,80922.2833486905,81349.3969787198,81021.1779300756,80904.7877132954,-0.00688747559815713,-0.00568812655409754,-0.00317677337973626,-0.00222023089668793,-0.00261120473795857,-0.000996892422907874,-0.00184542254109929,-0.00227539224699781,-0.00234963033892706,-0.00161900755655167,1.90863847539554,1.91027692558595,1.90720451680259,1.89198478762188,1.8828039885257,1.86808952957936,1.849357992408,1.84074165915211,1.84733526982311,1.50993298157546,21.3265306122449,23.5714285714286,21.8112244897959,16.3265306122449,22.6020408163265,17.8061224489796,18.4183673469388,21.4030612244898,18.4948979591837,17.0918367346939,52.7295918367347,55.6632653061224,45.2040816326531,33.469387755102,40.0510204081633,34.5408163265306,215.612244897959,998.75,593.367346938776,564.948979591837,-52.7295918367347,-55.6632653061224,-45.2040816326531,-33.469387755102,-40.0510204081633,-34.5408163265306,-215.612244897959,-998.75,-593.367346938776,-564.948979591837,-21.3265306122449,-23.5714285714286,-21.8112244897959,-16.3265306122449,-22.6020408163265,-17.8061224489796,-18.4183673469388,-21.4030612244898,-18.4948979591837,-17.0918367346939
707,3P70A03R2_SVD.mat,0.0775581574704037,-0.151990519011962,-0.328950827698804,-0.387215375154171,-0.635019274915476,-0.6425394014706,-0.590736728492353,-0.470968680085346,-0.381231138187044,-0.320753996957479,78074.3299380889,78142.6275995729,78416.60035664,78876.2917604978,79286.4908678336,79458.5882070297,80174.4062657023,80477.6189680565,80827.0227992175,81192.5660008382,-0.00636120951223385,-0.004228572071168,-0.00272417741105373,-0.00197460563261882,0.000247794959366361,0.000341133217338769,2.91447151448264e-05,-0.000940180672755792,-0.00166600591506037,-0.00172871611224007,1.90748528316718,1.90686279039162,1.90086349917744,1.89191969904006,1.88370313085522,1.88009191755674,1.86531862389096,1.85906060356297,1.85182917245436,1.50568986562431,20.484693877551,17.0408163265306,21.5816326530612,10.280612244898,21.5561224489796,20.1785714285714,19.4897959183673,18.9540816326531,20.2295918367347,15.3571428571429,49.0816326530612,47.6785714285714,44.0051020408163,34.0051020408163,36.530612244898,35.0255102040816,33.8010204081633,37.0408163265306,114.209183673469,294.081632653061,-49.0816326530612,-47.6785714285714,-44.0051020408163,-34.0051020408163,-36.530612244898,-35.0255102040816,-33.8010204081633,-37.0408163265306,-114.209183673469,-294.081632653061,-20.484693877551,-17.0408163265306,-21.5816326530612,-10.280612244898,-21.5561224489796,-20.1785714285714,-19.4897959183673,-18.9540816326531,-20.2295918367347,-15.3571428571429
708,3P70A03R3_SVD.mat,-0.364235749416397,0.322405171541487,0.00558382049048506,-0.314585951632474,-0.533838404653816,-0.395221897727349,-0.563715754708321,-0.572089301401766,-0.521773736046833,-0.47234801385745,79509.3954160415,77849.0286591047,77647.8723320352,77928.5293690126,78541.3954518408,78977.7038664128,79105.5455459152,80486.4521899507,81091.5098023589,80739.7207487811,-0.00196366802938785,-0.00863591139693688,-0.00526072666412182,-0.00199383278406444,9.87870591529933e-05,-0.0013827814709973,0.00031506656937432,-0.000100098054469021,-0.000963602414745188,-0.00108925577034811,1.87860522162611,1.91305168672093,1.9176613263299,1.91188903703052,1.89905420639786,1.88971409921146,1.88707556719916,1.85869136771782,1.84641356463134,1.5130090038716,14.8724489795918,22.6785714285714,14.1326530612245,21.6071428571429,20.1275510204082,16.0714285714286,15.8418367346939,16.4030612244898,16.4540816326531,15.8928571428571,40.3571428571429,49.0561224489796,47.5510204081633,44.234693877551,37.6275510204082,36.25,30.4336734693878,29.2857142857143,192.65306122449,273.086734693878,-40.3571428571429,-49.0561224489796,-47.5510204081633,-44.234693877551,-37.6275510204082,-36.25,-30.4336734693878,-29.2857142857143,-192.65306122449,-273.086734693878,-14.8724489795918,-22.6785714285714,-14.1326530612245,-21.6071428571429,-20.1275510204082,-16.0714285714286,-15.8418367346939,-16.4030612244898,-16.4540816326531,-15.8928571428571
709,3P71A03R1_SVD.mat,-0.385241025244175,-0.179194108282121,-0.185046808192499,0.347091398521854,0.488000351849585,0.171317190028775,-0.430631718620068,-0.416901183836621,-0.281982632363978,-0.319350022999037,81109.2287381956,82328.2099370509,81125.8053377449,77839.6224475792,77514.216433273,77340.962370719,78899.1767471596,80614.6080476699,81293.0347582435,81418.5822262803,-0.00113643195293045,-0.00259335391024205,-0.00285379483203778,-0.00813573655148539,-0.00932329368613753,-0.00670896038772178,-0.00118539460677901,-0.000975774619376153,-0.00206060460421299,-0.0013532956249776,1.84822679844674,1.82112428268063,1.84638516386038,1.91491036089824,1.92240953406189,1.9256967511156,1.89263818721685,1.85719906498639,1.84482352763412,1.5027750774556,7.4234693877551,66.8877551020408,5.35714285714286,16.8622448979592,25.7142857142857,28.9285714285714,20.2551020408163,11.9897959183673,14.0816326530612,11.8622448979592,22.3469387755102,998.75,16.5051020408163,51.3010204081633,71.0204081632653,62.1938775510204,34.8469387755102,31.5051020408163,28.4183673469388,112.040816326531,-22.3469387755102,-998.75,-16.5051020408163,-51.3010204081633,-71.0204081632653,-62.1938775510204,-34.8469387755102,-31.5051020408163,-28.4183673469388,-112.040816326531,-7.4234693877551,-66.8877551020408,-5.35714285714286,-16.8622448979592,-25.7142857142857,-28.9285714285714,-20.2551020408163,-11.9897959183673,-14.0816326530612,-11.8622448979592
