SampleIndex,FileName,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,variance_1,variance_2,variance_3,variance_4,variance_5,variance_6,variance_7,variance_8,variance_9,variance_10,variance_11,variance_12,variance_13,variance_14,variance_15,variance_16,variance_17,variance_18,variance_19,variance_20,skewness_1,skewness_2,skewness_3,skewness_4,skewness_5,skewness_6,skewness_7,skewness_8,skewness_9,skewness_10,skewness_11,skewness_12,skewness_13,skewness_14,skewness_15,skewness_16,skewness_17,skewness_18,skewness_19,skewness_20,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,kurtosis_11,kurtosis_12,kurtosis_13,kurtosis_14,kurtosis_15,kurtosis_16,kurtosis_17,kurtosis_18,kurtosis_19,kurtosis_20,torso_BW_1,torso_BW_2,torso_BW_3,torso_BW_4,torso_BW_5,torso_BW_6,torso_BW_7,torso_BW_8,torso_BW_9,torso_BW_10,torso_BW_11,torso_BW_12,torso_BW_13,torso_BW_14,torso_BW_15,torso_BW_16,torso_BW_17,torso_BW_18,torso_BW_19,torso_BW_20,total_BW_1,total_BW_2,total_BW_3,total_BW_4,total_BW_5,total_BW_6,total_BW_7,total_BW_8,total_BW_9,total_BW_10,total_BW_11,total_BW_12,total_BW_13,total_BW_14,total_BW_15,total_BW_16,total_BW_17,total_BW_18,total_BW_19,total_BW_20,total_BW_offset_1,total_BW_offset_2,total_BW_offset_3,total_BW_offset_4,total_BW_offset_5,total_BW_offset_6,total_BW_offset_7,total_BW_offset_8,total_BW_offset_9,total_BW_offset_10,total_BW_offset_11,total_BW_offset_12,total_BW_offset_13,total_BW_offset_14,total_BW_offset_15,total_BW_offset_16,total_BW_offset_17,total_BW_offset_18,total_BW_offset_19,total_BW_offset_20,total_torso_BW_offset_1,total_torso_BW_offset_2,total_torso_BW_offset_3,total_torso_BW_offset_4,total_torso_BW_offset_5,total_torso_BW_offset_6,total_torso_BW_offset_7,total_torso_BW_offset_8,total_torso_BW_offset_9,total_torso_BW_offset_10,total_torso_BW_offset_11,total_torso_BW_offset_12,total_torso_BW_offset_13,total_torso_BW_offset_14,total_torso_BW_offset_15,total_torso_BW_offset_16,total_torso_BW_offset_17,total_torso_BW_offset_18,total_torso_BW_offset_19,total_torso_BW_offset_20
921,2P04A02R03_SVD.mat,-0.974443557055154,-0.943560262041227,-0.95954297637543,-1.03300633215398,-1.00446706349252,-1.12739376377668,-1.12822727648325,-0.984738477816742,-1.14635707649153,-1.07572348871087,-1.22868454957231,-1.00027544363357,-0.952361325836003,-0.968128714794023,-0.948667142270172,-0.948669198661912,-0.937179374622209,-0.942672011990824,-0.951315284599042,-0.960407556213941,80360.0094966854,81585.8848762824,80813.5515850707,79004.6257952554,78689.3368306615,78171.4930636764,78171.427546514,78868.7042251746,78163.9798153436,78139.6650956377,78540.1069367884,78852.3131059046,79462.1835270629,79981.7437101454,81134.789531752,81726.3521636697,81948.3763034382,82108.6815995633,82423.7588333185,82564.175550355,0.00314595106503235,0.00277053149620189,0.00305218993856301,0.00385198728000263,0.00377504526954988,0.00459371303245789,0.00476146365444018,0.00393276438676235,0.00467577244622744,0.00448439345983094,0.00470090693943983,0.00339557353777439,0.00350650965927488,0.00341428956271841,0.00290557536032066,0.00282866892026686,0.00268636129594918,0.00273119749020991,0.00277576056946283,0.000683652015960732,1.86204469429767,1.83660943016564,1.85316546184108,1.8906895426699,1.89545725060101,1.90625061741142,1.90627812735047,1.89132691389777,1.90548373416162,1.90548656128925,1.89646947317002,1.89083328414545,1.87875633601848,1.86775890418289,1.84585325357848,1.83392748487513,1.82935406045882,1.82601285587788,1.81880706967702,0.435757466092622,2.95,17.5,9.7,18.9,17.8,16.9,19.45,7.3,12.9,13.3,13.25,11.55,14.15,17.65,19,20.75,19.8,19.9,109.55,49.2,22.2,208.75,26.9,32.05,30.95,34.65,41.1,27.9,31.3,29.9,30.4,26.3,30.95,121.15,207.55,998.75,998.75,998.75,998.75,239.7,-22.2,-208.75,-26.9,-32.05,-30.95,-34.65,-41.1,-27.9,-31.3,-29.9,-30.4,-26.3,-30.95,-121.15,-207.55,-998.75,-998.75,-998.75,-998.75,-239.7,-2.95,-17.5,-9.7,-18.9,-17.8,-16.9,-19.45,-7.3,-12.9,-13.3,-13.25,-11.55,-14.15,-17.65,-19,-20.75,-19.8,-19.9,-109.55,-49.2
922,2P05A02R01_SVD.mat,-1.18407836941979,-1.20577078383632,-0.920196818152456,-1.1436309700914,-1.79896775900923,-2.16885693839643,-1.8641072288146,-1.52482099543696,-1.28731020990765,-1.25956566592931,-1.31196804246128,-1.30626821244184,-1.32124159394536,-1.33947534572331,-1.27338405185948,-1.39623874086249,-1.38306908571073,-1.33378822738544,-1.20367170741565,-1.10117036530514,78158.68132564,77169.6340323831,77391.3747640089,77790.1266421746,77370.4485095214,77592.9103843856,77731.3237919585,78309.4370932234,79182.6612671661,80223.8662028728,79557.7650469019,79592.4075871666,80818.1633973939,80571.6979294444,80810.6420953859,80974.0455818515,80605.8076277589,80155.4202563046,80165.1413001316,79354.4172456229,0.00440394007931302,0.00479472211832888,0.00222097036141059,0.00427342348013699,0.0105358174461002,0.0139131891806288,0.011041904046189,0.00769956704839865,0.00547434480757289,0.00513887201529251,0.00560118724202225,0.00551650422525699,0.00561849396805727,0.00577669462823555,0.00514882014238988,0.00626490074006857,0.00614041204823258,0.00574299132638737,0.00453664107145232,0.00086531795997651,1.90366458425134,1.92684480450892,1.92260328831214,1.91246150379427,1.92139667704358,1.91686002541524,1.91375327274053,1.90025372174309,1.8827795031134,1.86289202503266,1.87740295396421,1.87697637549164,1.85124643607332,1.85677715954263,1.8518004662247,1.84851052216548,1.85633399670051,1.86484770124221,1.86458459584882,0.451540815122051,17.3,32.4,28.15,21,23.05,24.9,28.45,15.2,10.25,18.1,91.05,94.05,207.25,404.3,271.25,407.35,205.95,174.95,63.45,8.65,37.45,63.4,53.7,45.95,52.4,47.3,64.5,39.85,32.5,579.15,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,231.8,-37.45,-63.4,-53.7,-45.95,-52.4,-47.3,-64.5,-39.85,-32.5,-579.15,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-231.8,-17.3,-32.4,-28.15,-21,-23.05,-24.9,-28.45,-15.2,-10.25,-18.1,-91.05,-94.05,-207.25,-404.3,-271.25,-407.35,-205.95,-174.95,-63.45,-8.65
923,2P05A02R02_SVD.mat,-0.869834265076036,-0.882897664786987,-1.11502290969622,-0.990281745964667,-0.904168840236661,-0.923343556674531,-1.22940235138771,-1.86216145001412,-2.19342327004171,-1.6334447749969,-1.11330752316816,-1.13820762615317,-0.804503790917482,-0.68171291864622,-0.744150830024788,-0.697037362885242,-0.764281780210999,-0.735718788539236,-0.736486371416231,-0.736688609933882,79190.0776914154,79624.868871415,78619.3027560125,77638.9962206005,77643.0057811212,78349.6810497518,78237.1663239745,77274.730010112,77132.3277949776,77864.5942825779,78436.7968757456,78946.9597257739,80501.8167010323,81283.9554108524,81917.3673175686,82265.4403317452,82273.5369514919,82286.2024073454,82123.0199394621,80525.6864964368,0.00195167102236814,0.00210410488395979,0.00415009761124257,0.0032583074543125,0.00244948364221437,0.00257999738255191,0.0052478845647557,0.0113238782765039,0.0142827412238237,0.00913277451004893,0.00441928890291486,0.00441894484584025,0.00120294794786042,0.000297290857687545,0.0010280954372171,0.000630656472541746,0.0013679223417651,0.00102905965860978,0.00102832540968751,0.000194951709396643,1.88551727280919,1.87656793247405,1.89702950805738,1.91744749493866,1.91706169813815,1.90259671398441,1.90463791097702,1.92442021636617,1.927836754188,1.91231172724596,1.89937380341309,1.88967130432875,1.85895431282529,1.84317479964548,1.83024241458399,1.8235002083013,1.82306425321694,1.8229843476981,1.82618995665554,0.445981665318573,18.75,22.5,10,16.4,22.2,20.05,18.75,20.55,25.15,18.65,10.75,11.65,20.1,20.55,22.55,21.35,139.5,113.25,15.25,5.25,36.75,71.1,31.7,34.55,37.45,37.85,44.55,51.95,43.4,49,32.15,32.95,134.8,387.55,998.75,998.75,998.75,998.75,998.75,49.8,-36.75,-71.1,-31.7,-34.55,-37.45,-37.85,-44.55,-51.95,-43.4,-49,-32.15,-32.95,-134.8,-387.55,-998.75,-998.75,-998.75,-998.75,-998.75,-49.8,-18.75,-22.5,-10,-16.4,-22.2,-20.05,-18.75,-20.55,-25.15,-18.65,-10.75,-11.65,-20.1,-20.55,-22.55,-21.35,-139.5,-113.25,-15.25,-5.25
924,2P05A02R03_SVD.mat,-0.803578899576058,-0.835160472992137,-0.994758800575585,-1.29713869337676,-1.29602274509382,-1.3478648926613,-1.3135746997025,-1.18309382922046,-0.996313070480718,-0.95737003092084,-1.05351434615566,-0.929358359094649,-0.887991445699378,-0.961273441248104,-0.964918070176186,-0.950062796278602,-0.950746303156119,-0.989963009084587,-0.812575820456214,-0.594989036315644,78022.7270300708,78530.8365966669,79038.3079149189,78446.8487832048,78017.4364952096,77704.0313769001,78203.2121600693,78939.5953316791,79936.1571658621,80900.9940901281,81387.7223991944,81565.6873302189,81233.1477333317,81083.2983109343,81390.1343039754,81345.9609840769,81214.3158679224,81268.5230707288,80411.9621051335,79176.3255042489,0.00129409286362512,0.00190180798699363,0.00358652615587283,0.00638498962125917,0.00597069032231374,0.00668875441570259,0.00643437655436985,0.00519739150308742,0.00363439632157448,0.00314324859721433,0.00383310934851256,0.00269217825820238,0.00233854201024749,0.00297346164228173,0.00300941004196249,0.0028789255973266,0.00290920260113465,0.00326535590423542,0.00163059167887451,-0.000110164703689649,1.90862086351579,1.89827914453494,1.88766717143836,1.89896047756892,1.90737482423851,1.91383042140261,1.9038042463835,1.88954131102441,1.87023212990571,1.85078258063243,1.84032523927024,1.83708746025376,1.84375350741118,1.84634336394012,1.84037975112221,1.84125561238729,1.84393211917133,1.84280331352266,1.86009587146434,0.452366347735471,18.95,20.5,9.35,13.4,17,16.55,14.3,13.15,12.2,10.4,110.05,204.3,114.15,117.85,123.55,116.45,115.6,116.25,4.35,2.4,33.2,35.8,27.65,28.35,42.05,38.4,34.3,28.95,24.4,204.3,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,26.25,7.1,-33.2,-35.8,-27.65,-28.35,-42.05,-38.4,-34.3,-28.95,-24.4,-204.3,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-26.25,-7.1,-18.95,-20.5,-9.35,-13.4,-17,-16.55,-14.3,-13.15,-12.2,-10.4,-110.05,-204.3,-114.15,-117.85,-123.55,-116.45,-115.6,-116.25,-4.35,-2.4
925,2P06A02R01_SVD.mat,-0.518176681188369,-0.426949445452133,-0.477335988259409,-0.679389770184563,-1.00862854047683,-1.10054585317368,-0.906254475937494,-1.3878239661745,-1.60969482013567,-1.39375002123573,-1.04615069594484,-0.708908449123371,-0.478812366940418,-0.457131478771391,-0.599925251424915,-0.427707038986971,-0.406564948010075,-0.406724076769901,-0.448594623160823,-0.426289934202777,80920.802315806,82174.4802773,82289.9545505729,80779.6055489426,79165.4523821663,78066.2036652339,78276.1157617106,77953.213897474,78045.761555264,78115.0519640613,79149.1890153193,80597.9425414613,81822.8199548058,81994.8005485252,81464.6918800714,82020.3178291236,82511.099514836,82462.7190036709,82360.0475960014,82333.1925731202,-0.00101528035746187,-0.00109201799439824,-0.000556968371964519,0.000615653850889862,0.00363218269972592,0.00441015565790753,0.00239958572786047,0.00767118115439358,0.0103906937373132,0.00800553557636953,0.00394621271403907,0.000885140388556175,-0.000896216386487565,-0.000815805449285732,0.0006244410382391,-0.00103579379701884,-0.00101607288527617,-0.00104275629797599,-0.000552071089298042,-0.000212916651063554,1.84991425339799,1.82387810710373,1.82117309640051,1.85202639301952,1.88544174164651,1.90992283928246,1.90551586587164,1.91092886162411,1.90779927971905,1.90668161240043,1.88569705130479,1.85562731015313,1.8309250666069,1.82741495911762,1.83776139408774,1.82707535668756,1.81699416747027,1.81796901523784,1.81987972700854,0.436935687459113,8.4,13.25,15.4,7.25,13.1,30.5,29,23,24.7,24.35,12.6,8.85,11.35,52.45,51.4,29,211.25,211.15,210.6,50.75,27.65,921.45,998.75,21.55,31.95,56.3,54.5,51.7,44.4,59.4,29.55,20.85,209.95,998.75,998.75,998.75,998.75,998.75,998.75,239.7,-27.65,-921.45,-998.75,-21.55,-31.95,-56.3,-54.5,-51.7,-44.4,-59.4,-29.55,-20.85,-209.95,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-239.7,-8.4,-13.25,-15.4,-7.25,-13.1,-30.5,-29,-23,-24.7,-24.35,-12.6,-8.85,-11.35,-52.45,-51.4,-29,-211.25,-211.15,-210.6,-50.75
926,2P06A02R02_SVD.mat,-0.318230273894275,-0.431649763330925,-0.529067873255049,-0.641292422000758,-0.886035383725854,-0.77416435967026,-0.749169867123831,-1.26244035351688,-1.20532036786806,-0.961317213230861,-0.616559425662829,-0.489017804413645,-0.277825076187112,-0.280400134736874,-0.374769494695822,-0.566150178347481,-0.58690854697639,-0.515078727120924,-0.561216711030098,-0.612461848252507,81201.1817061617,82461.5846987154,82618.9497535581,80490.6607668515,78964.1868155983,78485.2135867268,78883.7781061181,78438.9304157569,78398.4940273301,78950.9272138716,80002.0070218354,80486.5858800564,81372.7933536018,81719.6098168461,81895.0797765388,82032.1870984447,81511.1901427592,82223.6222745114,82308.1071454429,82204.2907414064,-0.0013279780886144,-0.000896546141281584,-0.000280641360585541,0.00144319280183185,0.0037356831088835,0.00286846715176604,0.00270770002548713,0.00676475305681062,0.00629765348851278,0.00449300223327542,0.00150460537069396,0.000261290328132312,-0.00176669820519787,-0.00187265142098594,-0.00114175501102912,0.000333288920462368,0.00049483427203127,-0.000281814915690305,8.02984854177539e-05,0.000125364293886661,1.84505943049434,1.81933602244957,1.81614027568434,1.85859771848669,1.89007755602025,1.90122976583868,1.89221903064291,1.90069354147841,1.90149365696433,1.89010818870926,1.86852991902112,1.85890938922597,1.84182082167894,1.83482440907374,1.83079586123347,1.82735603696711,1.83817522676728,1.82404699053745,1.82214496181215,0.437758707588261,13.15,13.15,47.3,6.8,16.55,30.2,18.75,15.15,17.3,15.95,11.85,12.85,17.75,14.6,17.6,18.25,27.15,98.95,114.15,50.1,27.25,985.25,998.75,25.3,35.5,48.45,38.8,33.4,37.55,32.7,25.5,27.3,111.55,118.2,556.45,998.75,998.75,998.75,998.75,239.7,-27.25,-985.25,-998.75,-25.3,-35.5,-48.45,-38.8,-33.4,-37.55,-32.7,-25.5,-27.3,-111.55,-118.2,-556.45,-998.75,-998.75,-998.75,-998.75,-239.7,-13.15,-13.15,-47.3,-6.8,-16.55,-30.2,-18.75,-15.15,-17.3,-15.95,-11.85,-12.85,-17.75,-14.6,-17.6,-18.25,-27.15,-98.95,-114.15,-50.1
927,2P06A02R03_SVD.mat,-0.531683142034948,-0.592868846716992,-0.565412823528858,-0.646372697100951,-0.653058636915723,-0.697063177455457,-0.824941132884488,-1.00015306753219,-0.913751237663472,-0.81358444098245,-0.722585022704661,-0.655712966718921,-0.590771557224467,-0.595658539519311,-0.632094845839971,-0.625724271646721,-0.642346917702961,-0.605761514960183,-0.652274121623678,-0.621942440203138,80450.2349241465,81289.9709428726,81008.0196417373,78494.6561195785,78764.0215415363,79746.2105891725,79099.9093458625,78594.9965243442,78836.559302921,78919.6652068712,79730.4122484197,80355.9460784477,81761.7985655742,82202.0580137427,82340.5009731017,81941.2804868822,82170.503928256,82270.6866050775,82350.8052252721,82751.3875605792,-0.000408243112719102,-0.000475773479970677,-0.000353018264161867,0.000641130638874759,0.00073214798200912,0.0012675518664788,0.0027930455816627,0.00469777725273249,0.00386025544381659,0.00297747408334023,0.00191470028406762,0.00138833192243764,0.000119992402223183,-0.000562438687168471,-0.000262307502097672,-0.000292140624027594,-0.000313823546879492,-0.000542091999507446,-0.000216926698823754,-0.000114114285393989,1.85996682078519,1.84258329524872,1.84841504316387,1.90150857665472,1.89549099266015,1.87376898646524,1.88661114383838,1.89641671485817,1.89158537904271,1.89038622718175,1.87344575202398,1.8604914310166,1.83229383581273,1.8239551748161,1.82097116465577,1.82910716247982,1.82453093811922,1.82258763481768,1.82079650833029,0.435085024104585,9.9,17,6.1,24.9,26.5,14.7,15.3,15.7,15.55,13.85,13.35,11.3,7.75,138.35,169.25,31.55,258.6,200.6,357.9,158.8,26.85,340.5,24.95,43.05,45.9,37.7,37.35,34.1,33.9,31.5,24.6,21.05,21,998.75,998.75,998.75,998.75,998.75,998.75,239.7,-26.85,-340.5,-24.95,-43.05,-45.9,-37.7,-37.35,-34.1,-33.9,-31.5,-24.6,-21.05,-21,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-239.7,-9.9,-17,-6.1,-24.9,-26.5,-14.7,-15.3,-15.7,-15.55,-13.85,-13.35,-11.3,-7.75,-138.35,-169.25,-31.55,-258.6,-200.6,-357.9,-158.8
928,2P07A02R01_SVD.mat,-0.798516009919187,-0.887996181485323,-0.664028659062262,-0.635241042742399,-1.0316879957747,-1.19494107583617,-1.19274131143499,-0.98855096331511,-0.8722682821476,-0.711086741510846,-0.544665873904324,-0.609963872205284,-0.667454596682307,-0.731677245635822,-0.707417476831464,-0.594393785044615,-0.601742360970241,-0.557980624832374,-0.599196238949703,-0.550003217281658,78964.9395260408,77551.6829703118,77825.193218031,78346.2537000461,78286.0081330329,78147.6549037912,78273.2683324713,78635.4766387913,79389.8530139569,80062.3169256198,81503.7897225657,82117.6490114646,81786.0810478804,80743.2996400226,79099.4416612752,81013.1564648907,81350.9447219033,81659.0493374097,82194.3081148686,81974.2924411326,0.00235701282021479,0.00337331092936163,0.000943772688444624,0.000632682589930595,0.00470338788147228,0.00639535239189355,0.00632327177221096,0.00419950150875579,0.0031339658772306,0.00133527950740439,-0.000559008197457243,6.70501741110736e-06,0.000563350487337806,0.00128322800028654,0.00123637230937357,-7.51229619508972e-05,-2.80663594151257e-05,-0.000495386811614024,-0.000158130495839755,-0.000142576129362295,1.88936421902461,1.91910040866891,1.91443743392599,1.90347721160571,1.90220694796806,1.90431561581664,1.90146508299953,1.89493045875973,1.87993650074978,1.86702187284751,1.83909530034686,1.82664338975987,1.83294458507036,1.85359316264257,1.88739767430632,1.8488443102822,1.8418946795839,1.83603343831381,1.82531949079331,0.439164499783331,12.7,20.9,22.95,19.9,14.7,14.3,14.7,8.3,12.2,8.6,8.9,202.15,268.75,15.7,31.6,11.1,26.5,67.2,376.6,72,29.85,46.05,48.05,43,34.85,30.25,30.45,26.5,22.7,22.2,301.1,998.75,998.75,471.3,179.7,317.9,998.75,998.75,998.75,239.7,-29.85,-46.05,-48.05,-43,-34.85,-30.25,-30.45,-26.5,-22.7,-22.2,-301.1,-998.75,-998.75,-471.3,-179.7,-317.9,-998.75,-998.75,-998.75,-239.7,-12.7,-20.9,-22.95,-19.9,-14.7,-14.3,-14.7,-8.3,-12.2,-8.6,-8.9,-202.15,-268.75,-15.7,-31.6,-11.1,-26.5,-67.2,-376.6,-72
929,2P07A02R02_SVD.mat,-0.467242328546369,-0.448020026150315,-0.327916824550791,-0.235555708479746,-0.403159144875443,-0.572101402128768,-0.832049332040595,-0.870338185489658,-0.808140059826797,-0.74190287196526,-0.600101746240248,-0.486080186966501,-0.448427968124884,-0.456033134795996,-0.471827069384508,-0.461466700596046,-0.51128982331806,-0.500819535287598,-0.489916778938702,-0.543964463437085,80463.3595048465,81367.4156830048,79464.0682434607,78417.9016429061,79168.594931128,79503.4705087957,79026.4123578148,78931.6260080888,79452.8362190976,80200.9042693109,81091.3456299574,81330.8591868605,80817.0160994066,81274.7374318801,82212.3705680268,82250.5927361007,82299.232319262,82122.1912055198,82349.539084241,82482.2105299134,-0.000962116723733241,-0.000782010519964061,-0.00114399331651859,-0.00232820276315181,-0.000972883698428821,0.000980895486067862,0.00351615835662551,0.00340739772406977,0.00222453693532203,0.000896026976166963,-1.01235500869815e-05,-0.000477275860303179,-0.00104151798755982,-0.000909847213122094,-0.000665198853277652,-0.000604877873794769,-0.000244425584735578,-0.000331255688219709,-0.00059551176485489,-1.80757435861984e-05,1.86225351185278,1.84349239782034,1.88169608054899,1.90183729048959,1.88765303204215,1.88175891225634,1.88997883858064,1.89158872453387,1.88152066607851,1.86632807355547,1.84828339966906,1.84253750764382,1.85109761108071,1.84227619768353,1.82507345751224,1.82417379399503,1.82337997990003,1.82621315979028,1.8211932526755,0.436841303326185,16,17.5,14.15,12.15,18.15,19,15.35,14.85,13.05,10.8,8.55,22.85,137.65,218.6,618.85,753.4,753.75,939.35,995.25,181.2,32.3,209.5,36.1,35.35,33.1,34.75,38.05,32.55,26.55,20.75,113.2,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,239.7,-32.3,-209.5,-36.1,-35.35,-33.1,-34.75,-38.05,-32.55,-26.55,-20.75,-113.2,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-239.7,-16,-17.5,-14.15,-12.15,-18.15,-19,-15.35,-14.85,-13.05,-10.8,-8.55,-22.85,-137.65,-218.6,-618.85,-753.4,-753.75,-939.35,-995.25,-181.2
930,2P07A02R03_SVD.mat,-0.438424370344477,-0.39701835718368,-0.344909934634282,-0.316875182737844,-0.431506475276481,-0.583706096061069,-0.607167323288223,-0.681773385333715,-0.771849167711728,-0.568236818086148,-0.494685653272622,-0.67516558164141,-0.62896952241649,-0.507575243673212,-0.484235756900619,-0.355753616284588,-0.397936258623183,-0.486707335567291,-0.490276114824776,-0.459977194110991,80474.5510793321,81383.6443669509,81062.2232644361,79555.9825506598,79248.1333024605,79541.6660711057,79709.9128820892,78859.6949848011,78851.2382447535,78861.88552449,79302.8196370038,79821.6285892088,81070.8072351661,82124.1916621511,82495.388325603,81806.6474791012,81938.995802236,82165.9102479728,82517.6265839013,82619.2488102325,-0.00101808110515813,-0.00119473335195145,-0.00173997462328779,-0.0016292385202864,-0.000663748966129227,0.000306540512189301,0.000495186426420277,0.00170757388828135,0.00222105067518853,0.000963082966418038,-4.20555512134768e-07,0.000995933878621311,0.000236349948404044,-0.000676732399185913,-0.000726487637891745,-0.00174110826466842,-0.00138857186479161,-0.000663103144644133,-0.000581554724595772,-0.000188899378520226,1.86173627203238,1.84197002450278,1.84979841711818,1.88084465763885,1.8865064675299,1.88009901044564,1.87621241847479,1.89145370817266,1.89198076784301,1.89146715044942,1.88402662560991,1.87343155838229,1.84885878018812,1.82741147137909,1.81928813139876,1.8344227291117,1.83127407902434,1.82584891382545,1.81834255409894,0.435915045373561,6.7,18.65,11.25,21.55,20.7,16.7,10.75,12,12.95,13.95,15.5,10.65,7.25,17.35,557.45,17.5,22.45,205.6,557.5,239.7,25.3,940.2,30.5,35.35,33.7,30.9,25,26.1,27.65,27.8,25.4,20.55,21.4,998.75,998.75,998.75,998.75,998.75,998.75,239.7,-25.3,-940.2,-30.5,-35.35,-33.7,-30.9,-25,-26.1,-27.65,-27.8,-25.4,-20.55,-21.4,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-239.7,-6.7,-18.65,-11.25,-21.55,-20.7,-16.7,-10.75,-12,-12.95,-13.95,-15.5,-10.65,-7.25,-17.35,-557.45,-17.5,-22.45,-205.6,-557.5,-239.7
931,2P08A02R01_SVD.mat,-0.71004479614143,-0.603897097638851,-0.813860225993616,-0.959527069224087,-1.46204049145161,-1.72973353493581,-2.24685686228116,-1.79253044621974,-1.26871667643597,-0.770855084392769,-0.563579076078919,-0.456611815846586,-0.462627986311635,-0.517233128488328,-0.519882126524097,-0.505567868541317,-0.492011802154842,-0.555254135425797,-0.632481639645077,-0.501781578866933,80065.0247630904,81386.784725834,80228.986366301,78659.1100698059,78182.3888847372,77628.2567261059,77278.8569205675,77779.3415247646,78495.9786355665,79220.1440494958,80963.7739534105,81408.2065158571,81769.5764883932,81982.7844753028,82140.9362218194,82107.7305504296,82202.4413497136,82129.9824300277,82154.7925802386,82223.4066751537,0.00124676780857575,0.000838978435530595,0.0024210778928274,0.00327136117788491,0.00821688167205336,0.0106793979697392,0.0154869236793812,0.0114296036624333,0.00646504168925729,0.00161776487292477,0.000295681057095788,-0.000645588588007225,-0.000405325848264734,0.000251175338258214,0.00028754307263783,0.000226558191264761,0.000142560065422057,0.000714360834802792,0.00149453195084948,5.19745692550172e-05,1.8676336844955,1.8407178523855,1.86318475769676,1.89413265760602,1.9057287528093,1.91603273791652,1.92304486901367,1.9129071090344,1.89861274643999,1.88470037379734,1.85021296083913,1.84146316716657,1.83382844603725,1.8294864677824,1.82645165294024,1.82669644763279,1.82475999727775,1.82594038886739,1.82526023526285,0.437799031981346,6.95,14.25,6.15,12.75,19.35,20.3,19,16.15,12.7,13.3,18.1,19.55,21.65,68.9,71,114.35,113.7,206.25,207.5,49.5,23.35,207.85,27.45,26.85,44.35,44.45,62.15,41.65,33.25,28.45,166.9,339.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,239.7,-23.35,-207.85,-27.45,-26.85,-44.35,-44.45,-62.15,-41.65,-33.25,-28.45,-166.9,-339.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-239.7,-6.95,-14.25,-6.15,-12.75,-19.35,-20.3,-19,-16.15,-12.7,-13.3,-18.1,-19.55,-21.65,-68.9,-71,-114.35,-113.7,-206.25,-207.5,-49.5
932,2P08A02R02_SVD.mat,-0.400458691874961,-0.376379926402015,-0.362222679952445,-0.690410791279409,-1.05010557155441,-1.39256797244553,-1.57356098733804,-1.85489460923125,-1.57891125544691,-0.847616052944538,-0.318402425758711,-0.230703587656238,-0.291002157669569,-0.275344493552467,-0.280642658851054,-0.400485387555894,-0.336788983724132,-0.5437253696984,-0.419367001752245,-0.132263295738939,80152.6397078416,81261.1243538143,81508.3717296985,79739.3000832874,78596.3850435837,78260.4269063867,77670.3529619277,77594.6872602983,77555.8199305881,78714.2612473061,80338.9923170883,81063.5631816483,81336.4204506728,81579.3066260012,81960.4148131007,81939.4528386445,81950.0485535721,81519.288011528,81573.5120954546,81781.1873544572,-0.000687755768965479,-0.00104006363161832,-0.0012679689428257,0.00139150430599197,0.00424289820013343,0.00703573651276391,0.00890286751641658,0.0112448464504626,0.00897421574897253,0.00322957462386093,-0.00126968282433356,-0.00209014230974914,-0.00167904091453463,-0.00181090008463683,-0.00189686185242327,-0.000994401843418496,-0.00150203817650993,0.000214136113713351,-0.000684547546570395,-0.000725264384746911,1.86627681376002,1.84383284306737,1.8384146734265,1.87183836360789,1.89382992294622,1.902395689433,1.91581786645363,1.91768181355743,1.91887461897634,1.89718903830364,1.86324005451513,1.84872093353429,1.8429653485544,1.8382756403406,1.83006722733996,1.82995603891659,1.82986085196075,1.83815072519695,1.8379539446148,0.440171604720326,7.15,15.8,16.75,5.15,11.9,22.75,20.2,15.1,27.8,22.75,16.6,17.3,20.8,19.8,19.65,138.6,21.9,114.2,16.55,4.95,24.2,204.95,939.75,20.65,26.45,54.35,48.35,41.15,62.35,41.15,29.8,63.8,943.55,976.65,998.75,998.75,998.75,998.75,998.75,239.7,-24.2,-204.95,-939.75,-20.65,-26.45,-54.35,-48.35,-41.15,-62.35,-41.15,-29.8,-63.8,-943.55,-976.65,-998.75,-998.75,-998.75,-998.75,-998.75,-239.7,-7.15,-15.8,-16.75,-5.15,-11.9,-22.75,-20.2,-15.1,-27.8,-22.75,-16.6,-17.3,-20.8,-19.8,-19.65,-138.6,-21.9,-114.2,-16.55,-4.95
